method,lat,lon,wind_mph
exponential,41.85189,-72.14412,29.5
exponential,41.41096,-72.13802,25.6
exponential,41.68335,-73.0962,27.5
exponential,41.79899,-73.06928,31.8
exponential,41.32139,-73.36418,15.3
exponential,41.62096,-73.30235,26.2
exponential,41.99915,-71.9227,28.9
exponential,41.77488,-72.80463,28.6
exponential,41.86927,-71.83199,28.1
exponential,41.7656,-73.13419,28.5
exponential,41.82758,-73.08797,31.9
exponential,41.87519,-73.03074,32.6
exponential,41.60805,-72.22256,27.6
exponential,41.47278,-73.48475,24.6
exponential,41.80679,-72.19193,27.4
exponential,41.4719,-73.14956,21.7
exponential,41.91289,-72.95516,34.1
exponential,42.02234,-72.91088,35.5
exponential,41.82798,-73.36373,30.5
exponential,41.68053,-72.07886,28.0
exponential,41.98281,-72.2706,33.9
exponential,41.34594,-73.15337,16.3
exponential,42.0267,-73.07531,35.6
exponential,41.54975,-72.39346,24.2
exponential,41.96244,-73.15113,35.2
exponential,41.9928,-73.17702,35.7
exponential,41.86089,-73.02964,31.7
exponential,41.86232,-72.32723,30.3
exponential,41.98373,-72.39941,35.1
exponential,41.33164,-72.87446,19.0
exponential,41.83757,-73.20754,32.8
exponential,42.01855,-72.68772,35.8
exponential,42.00836,-72.40441,35.5
exponential,41.61515,-73.09292,24.3
exponential,41.91414,-73.0806,33.1
exponential,41.53162,-72.23755,28.4
exponential,41.34788,-72.39264,22.7
exponential,41.86753,-72.12029,29.7
exponential,41.86371,-72.37638,31.9
exponential,42.00234,-72.13501,31.9
exponential,41.81997,-72.91391,30.0
exponential,41.88798,-72.76891,33.4
exponential,41.44002,-72.80357,19.0
exponential,41.77525,-72.89388,27.3
exponential,41.89576,-72.64039,32.0
exponential,41.68725,-72.706,24.7
exponential,41.84555,-73.41036,32.4
exponential,41.39114,-72.92558,18.2
exponential,41.59314,-72.38295,23.8
exponential,42.02062,-73.28294,34.2
exponential,41.93842,-72.6915,34.1
exponential,41.78438,-73.07853,30.6
exponential,41.89375,-72.95346,33.5
exponential,41.94838,-72.8415,34.4
exponential,41.67036,-72.15084,27.5
exponential,41.99954,-72.16236,32.3
exponential,41.6799,-73.1743,28.3
exponential,41.84133,-73.25617,32.9
exponential,41.83058,-71.81669,28.2
exponential,41.48185,-72.02223,26.5
exponential,41.99992,-73.18329,36.8
exponential,41.90084,-72.66542,32.0
exponential,41.93501,-73.36566,32.2
exponential,41.90911,-72.73973,34.0
exponential,41.73051,-72.3665,28.6
exponential,41.87063,-72.57213,30.8
exponential,41.9342,-71.88888,26.7
exponential,41.80241,-73.47779,31.3
exponential,41.32712,-71.87032,27.1
exponential,41.83633,-73.35459,31.2
exponential,41.83054,-73.01372,31.0
exponential,41.83688,-73.49876,30.9
exponential,41.85652,-72.02724,28.5
exponential,41.97415,-72.28284,33.7
exponential,41.93648,-72.47016,34.1
exponential,41.70856,-72.52953,29.8
exponential,41.99855,-72.58801,35.0
exponential,41.87888,-72.1666,30.0
exponential,41.88053,-73.35606,32.4
exponential,41.95233,-73.12032,34.7
exponential,41.94574,-73.26088,34.8
exponential,42.02626,-73.27249,35.1
exponential,41.70644,-72.09925,27.9
exponential,41.91203,-72.48102,32.9
exponential,41.88735,-72.54697,31.9
exponential,41.6061,-73.15929,27.0
exponential,41.49693,-73.02539,23.8
exponential,42.03341,-73.10282,36.9
exponential,41.89525,-71.83355,27.8
exponential,42.02159,-72.93965,35.5
exponential,42.0452,-73.24122,36.2
exponential,41.66625,-72.43297,28.4
exponential,41.9911,-72.19809,33.0
exponential,41.91796,-72.40259,33.6
exponential,41.85298,-73.24368,33.6
exponential,41.66955,-72.43778,28.4
exponential,41.90823,-72.83714,33.3
exponential,41.86681,-72.69399,32.0
exponential,41.45151,-73.37228,23.3
exponential,41.72389,-73.25845,28.0
exponential,42.03052,-73.21909,37.6
exponential,41.96139,-72.37734,34.4
exponential,41.74023,-72.37682,28.6
exponential,41.78608,-73.30168,32.5
exponential,41.65755,-73.25943,26.9
exponential,41.78655,-73.14003,29.1
exponential,41.97136,-72.49506,34.6
exponential,41.89529,-71.83731,27.8
exponential,41.91055,-72.58798,32.6
exponential,41.56553,-73.17227,25.3
exponential,42.0085,-72.57047,35.0
exponential,41.9346,-72.5851,32.6
exponential,41.63537,-72.89406,24.8
exponential,41.68639,-72.93462,26.2
exponential,41.99315,-72.66555,34.5
exponential,41.78557,-73.23842,32.1
exponential,41.45692,-72.33789,23.3
exponential,41.67435,-72.08932,28.0
exponential,41.94538,-72.63668,33.7
exponential,41.63847,-72.08735,27.6
exponential,41.41956,-71.99249,25.1
exponential,41.944,-72.79124,34.4
exponential,41.62584,-72.28047,27.9
exponential,41.44443,-72.4685,22.4
exponential,41.62886,-73.18528,27.3
exponential,41.95645,-72.11651,30.0
exponential,41.6424,-73.29568,26.4
exponential,41.67803,-71.95963,26.6
exponential,41.77206,-72.97429,30.8
exponential,41.90151,-72.98686,31.4
exponential,41.55451,-72.47029,22.9
exponential,41.91796,-72.1892,31.1
exponential,41.70002,-72.18956,27.4
exponential,41.42735,-73.10867,19.7
exponential,41.52553,-72.49172,22.7
exponential,41.88392,-72.39297,32.8
exponential,41.70551,-73.03589,30.4
exponential,41.90818,-71.93524,26.1
exponential,41.94741,-72.02174,29.0
exponential,41.70304,-71.81017,28.4
exponential,41.85718,-73.09083,31.7
exponential,41.99253,-73.22818,33.6
exponential,42.00151,-72.66596,35.4
exponential,41.92228,-72.24655,32.3
exponential,41.73986,-73.16102,30.1
exponential,41.72113,-71.79247,28.4
exponential,41.80999,-73.13561,29.1
exponential,41.97279,-72.46026,34.8
exponential,41.76806,-73.11816,28.8
exponential,41.83491,-73.22003,32.8
exponential,41.81849,-73.23463,32.9
exponential,41.73938,-72.41729,29.3
exponential,41.95908,-73.14442,35.2
exponential,41.90698,-72.0748,28.9
exponential,41.94841,-72.98698,34.1
exponential,41.95377,-73.28367,34.8
exponential,41.8687,-72.96196,31.9
exponential,41.71055,-72.87657,25.9
exponential,41.82693,-72.78084,33.0
exponential,41.63017,-72.53099,23.6
exponential,41.95816,-72.49787,33.9
exponential,42.02644,-73.38343,33.8
exponential,41.45638,-72.94436,19.8
exponential,41.61232,-72.06015,27.3
exponential,41.74561,-72.45279,29.9
exponential,42.00902,-73.1264,35.7
exponential,42.03301,-73.22376,37.6
exponential,41.62929,-73.32454,25.5
exponential,41.70594,-72.06107,27.9
exponential,41.82745,-72.28793,29.6
exponential,41.76348,-72.81154,28.6
exponential,41.724,-72.2167,28.0
exponential,41.94705,-72.17132,30.8
exponential,41.36813,-71.90549,25.3
exponential,41.86456,-73.31062,33.0
exponential,41.92499,-72.93646,34.1
exponential,41.98918,-72.80944,34.8
exponential,41.97815,-72.70107,35.2
exponential,41.58543,-72.11533,27.5
exponential,41.74774,-72.53457,30.0
exponential,41.64721,-72.55279,24.3
exponential,41.79938,-72.65315,30.6
exponential,41.85435,-73.32399,33.0
exponential,41.53683,-73.24485,23.0
exponential,41.98774,-73.22001,34.6
exponential,41.53984,-72.82129,21.1
exponential,41.87893,-72.81709,33.3
exponential,41.74547,-73.39192,28.3
exponential,41.76534,-72.63671,30.4
exponential,41.6985,-72.88133,25.9
exponential,41.4808,-72.41202,24.2
exponential,41.98511,-73.05868,33.5
exponential,42.0181,-73.20215,35.8
exponential,41.98906,-73.39838,32.0
exponential,41.41753,-73.50053,24.6
exponential,41.49303,-72.53923,22.6
exponential,41.40388,-72.07573,25.8
exponential,41.63912,-72.78358,24.0
exponential,41.40744,-72.01265,25.8
exponential,41.93935,-72.24331,33.1
exponential,41.56082,-71.90153,27.8
exponential,41.9339,-73.25864,33.7
exponential,41.955,-72.37098,33.5
exponential,41.98881,-72.39244,35.1
exponential,41.94305,-73.11698,34.7
exponential,41.61158,-72.57003,22.2
exponential,41.71607,-73.13328,28.9
exponential,41.76376,-72.91664,27.8
exponential,41.46381,-73.02959,20.3
exponential,41.99288,-72.92347,35.5
exponential,41.76611,-71.84107,28.5
exponential,42.00961,-73.22745,34.3
exponential,41.73303,-72.52686,30.0
exponential,42.04795,-73.47652,37.1
exponential,41.96812,-72.98161,35.3
exponential,41.69586,-72.54096,28.9
exponential,41.04786,-73.53213,23.3
exponential,41.58375,-73.31938,26.4
exponential,41.67953,-73.49797,25.7
exponential,41.3451,-72.56984,22.2
exponential,41.78033,-71.8934,26.6
exponential,41.93309,-72.11533,29.7
exponential,41.4655,-72.12101,26.4
exponential,41.61987,-72.18629,27.7
exponential,41.95536,-72.09213,29.7
exponential,41.36929,-73.50193,20.1
exponential,41.63447,-73.16103,27.3
exponential,41.65385,-73.31331,26.4
exponential,41.95902,-72.58968,33.5
exponential,41.88105,-72.16434,30.0
exponential,41.76957,-73.49836,28.4
exponential,41.69285,-72.83332,26.4
exponential,41.83886,-73.44849,32.9
exponential,41.81927,-72.37251,30.0
exponential,41.57392,-72.04547,26.8
exponential,41.42589,-73.13137,20.1
exponential,41.91257,-73.47924,33.3
exponential,41.33987,-73.31901,15.6
exponential,41.87599,-72.75281,33.4
exponential,41.90561,-72.5389,32.6
exponential,41.53429,-72.31361,24.8
exponential,42.02457,-73.44289,33.3
exponential,41.67057,-73.34528,26.4
exponential,42.04822,-73.46497,37.1
exponential,41.6147,-73.22067,26.4
exponential,41.63065,-72.05864,27.3
exponential,42.01325,-72.60862,35.0
exponential,41.74417,-73.30104,28.6
exponential,42.03434,-73.16933,37.3
exponential,41.89307,-73.24267,34.4
exponential,41.47968,-72.65462,23.1
exponential,41.99205,-72.88602,34.2
exponential,41.875,-72.05445,29.1
exponential,41.93454,-72.44562,33.5
exponential,41.44505,-72.97116,21.7
exponential,41.65315,-72.84268,26.3
exponential,41.81161,-71.91417,26.7
exponential,41.80209,-73.47752,31.3
exponential,41.65181,-72.62734,21.8
exponential,41.9761,-72.65256,34.5
exponential,41.08717,-73.52995,19.9
exponential,41.94819,-73.03675,33.4
exponential,41.96715,-71.95648,27.6
exponential,41.69145,-72.20448,27.7
exponential,41.8538,-72.51868,31.0
exponential,41.85858,-72.32956,30.3
exponential,41.92544,-72.24414,32.3
exponential,41.93236,-72.30121,31.9
exponential,41.75558,-73.11539,28.8
exponential,41.7386,-72.55559,29.4
exponential,41.96686,-71.81557,28.0
exponential,41.93023,-72.13416,29.7
exponential,41.47555,-73.42387,23.7
exponential,41.98024,-72.26178,33.9
exponential,41.6791,-72.80385,26.3
exponential,42.0043,-72.66883,35.8
exponential,41.74996,-73.18081,30.1
exponential,41.76021,-72.30641,27.8
exponential,41.82401,-73.11123,31.0
exponential,41.91695,-72.6931,33.3
exponential,41.90244,-72.24423,31.3
exponential,41.50493,-73.13147,23.3
exponential,41.38788,-72.80981,18.3
exponential,41.83016,-71.84144,28.2
exponential,41.79056,-73.10703,29.8
exponential,41.76103,-72.87958,27.3
exponential,41.96544,-72.74434,35.4
exponential,41.44429,-71.91102,25.0
exponential,41.83948,-71.94991,26.9
exponential,41.62876,-72.17004,27.6
exponential,41.81541,-73.10975,31.0
exponential,42.01052,-72.36567,34.3
exponential,41.66661,-72.61229,23.2
exponential,41.89927,-72.74771,33.4
exponential,42.00479,-73.091,35.2
exponential,41.8423,-72.55737,30.6
exponential,41.69835,-72.68183,25.6
exponential,41.9817,-72.32209,33.2
exponential,42.02218,-72.19533,33.8
exponential,41.97044,-72.44686,34.8
exponential,41.79663,-72.35105,29.3
exponential,41.43308,-73.41505,23.0
exponential,42.01758,-72.34623,34.3
exponential,41.80009,-72.83405,28.5
exponential,41.91487,-73.19298,33.7
exponential,41.45466,-73.32612,22.4
exponential,41.85078,-72.69606,32.0
exponential,41.83287,-72.82879,32.1
exponential,41.79733,-72.75046,31.2
exponential,41.48946,-73.39051,24.0
exponential,41.41677,-72.06516,25.8
exponential,41.75721,-73.10099,28.8
exponential,41.73666,-72.95347,28.4
exponential,41.83295,-72.19131,28.4
exponential,41.21441,-73.10244,16.8
exponential,41.64344,-71.92284,27.5
exponential,41.70243,-72.49877,30.0
exponential,41.88769,-72.64929,32.0
exponential,41.46773,-72.40143,23.8
exponential,41.81702,-72.12777,29.3
exponential,41.90979,-72.6636,33.0
exponential,41.55249,-72.01934,27.0
exponential,41.51415,-71.81056,26.6
exponential,41.42552,-72.17808,22.7
exponential,41.98713,-72.34959,33.8
exponential,41.2605,-72.95514,17.9
exponential,41.74174,-72.5754,29.0
exponential,41.75161,-73.0164,31.2
exponential,41.98151,-72.9104,35.5
exponential,41.83662,-72.4462,31.1
exponential,41.87694,-73.45726,33.5
exponential,41.93062,-72.82355,33.4
exponential,41.06056,-73.49387,22.5
exponential,41.33344,-72.3961,24.1
exponential,41.58809,-72.34068,26.1
exponential,41.86483,-72.3815,31.9
exponential,41.83881,-72.78796,33.0
exponential,41.98336,-72.68726,34.8
exponential,41.94716,-73.14341,35.2
exponential,41.89999,-72.48942,32.0
exponential,41.93066,-71.84021,27.6
exponential,42.01714,-73.18531,36.8
exponential,41.46185,-72.23885,23.5
exponential,41.81451,-72.49436,30.2
exponential,41.89528,-73.27846,33.6
exponential,41.63293,-71.93482,27.5
exponential,41.86049,-72.19018,29.2
exponential,41.8423,-73.46562,32.7
exponential,41.89964,-72.62072,31.6
exponential,41.70727,-73.2364,28.0
exponential,41.6215,-71.81494,28.4
exponential,41.91963,-72.52215,32.5
exponential,41.94599,-73.25506,34.7
exponential,41.7167,-72.37286,29.0
exponential,41.98478,-72.12621,30.8
exponential,41.69173,-71.89083,28.5
exponential,42.03982,-73.34756,34.5
exponential,41.76409,-73.04552,31.7
exponential,42.00846,-72.44954,35.6
exponential,41.8155,-73.46152,32.7
exponential,41.71936,-71.79332,28.4
exponential,41.69841,-71.87831,27.9
exponential,41.67209,-73.04075,28.7
exponential,41.28885,-72.26542,26.3
exponential,41.06969,-73.52991,19.9
exponential,41.50573,-72.35844,24.1
exponential,41.6964,-72.95995,27.2
exponential,41.75265,-73.1592,28.7
exponential,42.04358,-73.30165,35.0
exponential,41.96044,-72.48844,33.9
exponential,41.89817,-72.39807,32.8
exponential,41.9475,-72.47433,33.9
exponential,41.81105,-73.04853,32.0
exponential,41.6073,-73.34733,25.5
exponential,41.15747,-73.52991,16.5
exponential,41.4655,-73.02066,22.3
exponential,41.87183,-73.19055,31.4
exponential,41.80345,-72.91073,28.6
exponential,41.42798,-72.30834,22.0
exponential,41.7928,-73.03726,32.0
exponential,41.88088,-72.6552,32.0
exponential,41.9469,-73.26363,34.8
exponential,41.33866,-72.57944,22.2
exponential,41.52223,-72.44171,23.0
exponential,41.66192,-72.94526,25.7
exponential,41.75881,-73.23304,30.8
exponential,41.59488,-72.49812,22.5
exponential,41.8799,-73.34335,32.4
exponential,41.89626,-73.02984,32.6
exponential,42.0172,-73.19941,35.8
exponential,41.9747,-73.01582,34.2
exponential,41.65022,-72.41102,27.6
exponential,41.73612,-72.48988,30.2
exponential,41.44069,-72.4282,23.2
exponential,41.5914,-72.95055,23.1
exponential,41.87656,-73.15053,33.5
exponential,42.00468,-72.42275,36.4
exponential,41.56814,-73.00096,24.0
exponential,41.95175,-72.16447,30.8
exponential,41.26778,-73.16201,14.0
exponential,41.81996,-73.01562,31.0
exponential,41.98012,-72.11038,30.8
exponential,41.70934,-72.80141,27.2
exponential,41.42382,-72.18243,22.2
exponential,41.90602,-71.9623,26.4
exponential,42.00292,-72.07854,31.8
exponential,41.84473,-73.07291,31.9
exponential,41.18131,-73.39921,13.8
exponential,41.52132,-72.30606,25.0
exponential,41.45363,-72.47423,22.5
exponential,41.46474,-72.18011,25.8
exponential,41.07252,-73.6645,24.5
exponential,41.54148,-72.09362,27.1
exponential,41.84574,-73.24278,33.6
exponential,41.99432,-73.05617,33.5
exponential,41.65623,-72.64918,22.0
exponential,41.4657,-72.55298,23.3
exponential,41.91567,-72.96807,32.3
exponential,41.33955,-73.12048,16.4
exponential,41.96197,-73.06806,34.3
exponential,41.99661,-72.69514,35.8
exponential,42.01114,-72.51427,35.6
exponential,41.95966,-72.51354,33.8
exponential,41.38001,-72.54131,23.1
exponential,41.65654,-73.16379,28.0
exponential,41.98734,-73.13472,35.8
exponential,41.91126,-73.26594,33.7
exponential,41.78917,-72.06618,28.3
exponential,41.90328,-73.36967,32.0
exponential,41.76318,-72.82993,28.6
exponential,41.76287,-72.3806,28.9
exponential,41.98479,-72.51403,34.8
exponential,41.07408,-73.64014,24.8
exponential,41.25786,-72.53505,25.8
exponential,41.79152,-72.50294,30.2
exponential,41.38399,-72.33756,21.9
exponential,41.96035,-72.15588,30.8
exponential,41.82447,-73.44992,32.9
exponential,41.92695,-72.65817,33.0
exponential,41.6772,-72.93081,26.2
exponential,41.5021,-72.75873,21.9
exponential,41.86165,-72.46902,32.0
exponential,41.46987,-72.16228,26.9
exponential,41.9381,-72.88135,33.7
exponential,41.82375,-72.69121,31.3
exponential,41.94479,-72.49051,33.9
exponential,41.61956,-72.87551,22.9
exponential,41.35354,-72.18297,23.0
exponential,42.01941,-72.16288,32.3
exponential,41.88533,-73.4318,33.7
exponential,41.864,-72.07149,29.1
exponential,41.4492,-72.39785,23.0
exponential,41.37146,-72.69086,19.8
exponential,41.86795,-72.79455,33.1
exponential,41.54037,-72.30666,25.0
exponential,41.4778,-72.44127,23.5
exponential,41.50997,-72.56701,22.6
exponential,41.77909,-72.54933,29.8
exponential,41.47609,-73.18477,21.0
exponential,41.39475,-72.24887,22.2
exponential,41.71715,-72.06044,27.9
exponential,41.78882,-72.30481,28.7
exponential,41.78018,-72.22951,27.9
exponential,41.89047,-72.61244,31.6
exponential,41.81676,-73.31503,32.8
exponential,41.85185,-72.21253,29.9
exponential,41.82796,-72.5298,30.3
exponential,41.51612,-71.87253,28.1
exponential,41.91781,-73.06466,33.1
exponential,41.60187,-72.29493,28.3
exponential,41.02891,-73.58659,24.7
exponential,41.43851,-72.22438,22.1
exponential,41.57445,-72.08223,27.1
exponential,41.89168,-72.92754,33.3
exponential,41.67205,-72.94815,26.2
exponential,41.50344,-72.38543,24.3
exponential,42.00821,-72.33796,34.0
exponential,41.74447,-73.11098,28.0
exponential,42.02096,-72.92895,35.5
exponential,41.90932,-72.62109,32.7
exponential,41.61289,-71.97179,27.0
exponential,41.96258,-72.73946,34.7
exponential,41.53911,-72.83898,20.6
exponential,41.06712,-73.53321,19.9
exponential,41.87917,-72.5564,31.9
exponential,41.96875,-72.23557,33.5
exponential,41.71477,-73.37282,27.3
exponential,42.01315,-72.10279,31.8
exponential,41.92453,-73.23674,34.6
exponential,41.87971,-73.00146,32.0
exponential,41.46899,-73.39559,23.7
exponential,41.70252,-72.75466,25.9
exponential,41.67791,-72.89423,25.8
exponential,42.00241,-72.43868,35.6
exponential,41.90578,-72.17654,31.1
exponential,41.99642,-72.05887,31.0
exponential,41.88224,-73.0475,32.6
exponential,41.99547,-72.41551,36.4
exponential,41.86042,-72.5635,31.1
exponential,41.71397,-72.99269,29.1
exponential,41.85396,-73.38176,30.9
exponential,42.00662,-72.144,32.3
exponential,41.7873,-73.18608,30.7
exponential,41.96981,-72.44602,34.8
exponential,41.7537,-72.20356,27.2
exponential,41.51909,-73.11363,23.0
exponential,41.60345,-72.31454,28.6
exponential,41.98126,-72.1531,31.4
exponential,41.78551,-72.79186,31.6
exponential,41.93991,-73.07363,34.3
exponential,41.89559,-73.27307,33.6
exponential,42.02482,-72.52916,35.6
exponential,41.8789,-72.80443,33.3
exponential,41.99175,-72.89329,34.2
exponential,41.40516,-71.99641,25.1
exponential,41.95498,-73.08489,34.3
exponential,41.89827,-72.34551,32.3
exponential,41.99825,-73.11918,35.7
exponential,41.61528,-72.69193,21.0
exponential,41.41219,-72.39812,22.4
exponential,41.56454,-72.79983,21.7
exponential,41.41245,-73.27224,19.4
exponential,41.73747,-72.25787,28.0
exponential,41.96243,-73.24811,34.7
exponential,41.88724,-73.26792,33.6
exponential,41.83053,-72.8718,29.3
exponential,41.83346,-72.27278,29.6
exponential,41.78196,-71.89415,26.6
exponential,41.9475,-72.66252,33.7
exponential,42.01366,-73.0727,35.2
exponential,41.89967,-73.34906,32.4
exponential,41.31428,-73.18349,13.4
exponential,41.89409,-73.25397,34.4
exponential,41.48266,-73.361,23.7
exponential,41.87696,-72.61001,31.6
exponential,41.69255,-73.11056,27.5
exponential,41.71779,-72.6802,25.6
exponential,42.02569,-73.15182,36.5
exponential,41.93076,-73.0117,32.1
exponential,42.04343,-73.20688,37.6
exponential,41.76477,-72.16012,27.4
exponential,41.3244,-72.67964,20.5
exponential,41.99101,-73.35032,31.3
exponential,41.74151,-72.69458,27.9
exponential,42.00214,-72.44857,35.6
exponential,41.56258,-71.90615,27.8
exponential,41.69045,-73.12942,27.9
exponential,41.81092,-72.28292,28.7
exponential,41.89162,-72.90062,33.3
exponential,41.88656,-73.40879,32.5
exponential,41.8353,-72.80591,32.1
exponential,42.00324,-72.23162,34.5
exponential,41.70694,-72.71547,25.9
exponential,41.96709,-73.05745,33.5
exponential,41.90827,-72.82329,33.4
exponential,41.91732,-73.08516,33.1
exponential,41.92163,-73.34173,32.7
exponential,41.93182,-73.23369,34.6
exponential,41.72234,-71.80562,28.4
exponential,42.02195,-73.31412,34.3
exponential,41.8263,-72.4936,30.3
exponential,41.7207,-72.06381,27.9
exponential,41.93703,-73.23178,34.7
exponential,41.7985,-72.4158,30.3
exponential,41.78189,-72.72499,30.7
exponential,41.91527,-72.08889,29.3
exponential,41.78756,-72.72118,31.0
exponential,41.46435,-72.9732,22.7
exponential,41.94136,-73.31213,32.0
exponential,41.99804,-73.29194,34.3
exponential,41.66039,-71.93756,27.5
exponential,41.60928,-73.31857,26.2
exponential,41.26682,-73.39399,14.5
exponential,41.6145,-72.7004,21.0
exponential,41.9954,-72.65981,35.4
exponential,41.38381,-72.70492,19.0
exponential,41.62222,-73.035,24.7
exponential,41.57331,-71.90619,27.8
exponential,41.86286,-72.91615,31.8
exponential,41.57917,-71.93618,27.5
exponential,41.77955,-71.93023,26.8
exponential,41.56739,-72.23696,28.0
exponential,42.01759,-72.67213,35.8
exponential,41.60222,-72.1045,27.1
exponential,41.75428,-73.04951,31.1
exponential,41.91182,-73.10654,33.6
exponential,41.05722,-73.64715,24.8
exponential,41.66275,-72.24141,27.6
exponential,42.00157,-72.90589,35.5
exponential,41.72584,-72.61779,29.2
exponential,41.63695,-73.28726,26.9
exponential,41.87638,-72.83134,33.3
exponential,41.98447,-72.1399,30.8
exponential,41.86434,-72.7115,32.5
exponential,41.51645,-71.89969,27.7
exponential,41.68812,-72.83297,26.4
exponential,42.01936,-72.412,36.4
exponential,41.51357,-73.00031,23.8
exponential,41.79313,-73.1631,30.7
exponential,41.36163,-72.54046,22.9
exponential,41.9807,-72.11615,30.8
exponential,41.99166,-73.30807,33.8
exponential,41.75944,-72.98235,30.8
exponential,41.93857,-73.22508,33.9
exponential,41.81332,-72.42454,30.3
exponential,41.99597,-72.96292,35.5
exponential,41.87409,-71.93102,26.5
exponential,41.94659,-72.74261,34.7
exponential,41.45579,-72.97056,22.7
exponential,41.9879,-72.17528,31.4
exponential,41.39561,-72.28167,21.9
exponential,41.95321,-72.877,33.7
exponential,42.02623,-73.07182,35.6
exponential,41.70445,-73.19824,28.9
exponential,41.31997,-72.38388,24.1
exponential,41.90113,-73.3623,32.0
exponential,41.99715,-72.34755,34.3
exponential,42.01012,-73.04346,34.1
exponential,41.90967,-71.88829,26.7
exponential,41.95235,-72.82902,34.0
exponential,42.02212,-72.75622,36.0
exponential,42.01522,-73.38524,32.0
exponential,41.74123,-72.43243,29.3
exponential,41.81569,-73.00986,31.0
exponential,41.59534,-72.29428,28.3
exponential,41.56031,-72.13588,27.3
exponential,41.57168,-72.71006,21.1
exponential,42.01487,-72.59057,35.0
exponential,41.96777,-72.56659,34.6
exponential,42.03971,-73.44372,33.4
exponential,42.03598,-73.48512,37.1
exponential,41.87337,-73.40576,32.4
exponential,41.64077,-72.81945,25.4
exponential,41.53851,-73.51967,26.8
exponential,41.44215,-72.14594,26.2
exponential,41.71259,-72.42279,29.1
exponential,41.9053,-72.27955,31.9
exponential,41.60665,-71.96691,27.0
exponential,41.67052,-72.83461,26.4
exponential,41.93391,-72.83206,33.3
exponential,41.45542,-71.83863,25.2
exponential,41.01964,-73.62622,24.3
exponential,42.00642,-72.8609,33.5
exponential,41.82685,-72.08899,28.8
exponential,41.93853,-73.23621,34.7
exponential,41.95768,-72.46273,34.1
exponential,41.80281,-73.08925,31.8
exponential,42.02013,-72.27958,34.6
exponential,41.7305,-73.38541,29.5
exponential,41.65262,-72.99749,27.6
exponential,41.67521,-72.42798,28.4
exponential,41.93776,-73.28527,34.8
exponential,41.92791,-73.14597,34.6
exponential,41.94099,-72.24692,33.1
exponential,41.30349,-72.32511,26.2
exponential,41.02926,-73.5276,24.9
exponential,41.85707,-72.65106,31.0
exponential,41.91779,-71.83442,27.6
exponential,42.01433,-72.9509,35.5
exponential,41.86133,-73.19109,31.4
exponential,41.9522,-73.4462,33.5
exponential,42.00301,-72.72842,35.9
exponential,42.02386,-73.29214,34.3
exponential,41.96728,-73.31904,33.8
exponential,41.65139,-71.90676,28.4
exponential,41.85358,-72.0767,29.1
exponential,41.93575,-72.61659,33.5
exponential,41.7819,-72.09543,28.1
exponential,41.97391,-73.04502,33.5
exponential,41.85589,-72.64865,31.0
exponential,41.42987,-72.66121,22.2
exponential,41.97441,-72.15884,31.4
exponential,41.52237,-72.09739,27.1
exponential,42.00074,-72.30497,34.6
exponential,42.02206,-72.05884,31.0
exponential,41.91916,-72.91412,34.7
exponential,41.76283,-72.45359,30.3
exponential,41.62627,-73.00721,26.0
exponential,41.38584,-71.87661,24.8
exponential,41.77468,-73.39955,29.8
exponential,41.95086,-72.64895,33.7
exponential,41.73204,-72.74551,26.7
exponential,41.81157,-72.91887,28.6
exponential,41.81089,-72.87214,28.4
exponential,41.27403,-72.54718,25.4
exponential,41.48729,-73.13286,23.3
exponential,41.75018,-72.49926,30.2
exponential,41.3834,-72.40078,22.2
exponential,41.97725,-73.19415,34.6
exponential,41.76667,-73.31828,30.6
exponential,41.93908,-72.24871,33.1
exponential,41.7796,-73.00075,31.8
exponential,41.54067,-73.14066,24.2
exponential,41.84559,-72.07071,29.1
exponential,41.89472,-72.12825,29.8
exponential,41.61237,-71.88684,27.8
exponential,41.95173,-72.27028,33.1
exponential,41.91301,-73.36848,32.2
exponential,41.99626,-72.44239,35.6
exponential,41.477,-72.05347,27.0
exponential,41.57731,-73.39418,26.6
exponential,41.91627,-72.87825,32.8
exponential,41.65773,-72.24521,27.6
exponential,41.80767,-72.5918,30.3
exponential,41.89265,-72.60413,31.6
exponential,41.66787,-72.83459,26.4
exponential,42.02189,-71.83743,28.4
exponential,41.96204,-73.46957,34.0
exponential,41.87125,-72.21106,29.9
exponential,41.86967,-73.28963,33.4
exponential,41.61763,-73.43402,25.5
exponential,42.02157,-72.18963,33.8
exponential,41.59255,-72.1741,27.5
exponential,41.79925,-72.81353,29.3
exponential,41.8905,-73.11512,33.1
exponential,41.90821,-72.39899,33.6
exponential,41.80485,-71.87516,27.7
exponential,41.9582,-72.5834,33.5
exponential,41.95987,-72.71573,34.4
exponential,41.41948,-72.88587,18.2
exponential,41.57035,-72.24291,28.6
exponential,41.39174,-72.26848,22.2
exponential,41.75913,-72.05711,27.8
exponential,41.89419,-72.61264,31.6
exponential,41.90368,-71.8862,26.5
exponential,41.59903,-71.86929,27.8
exponential,41.93791,-72.55046,33.7
exponential,41.18998,-73.10862,16.8
exponential,41.53674,-72.89728,19.9
exponential,41.65617,-73.17579,28.0
exponential,41.87318,-72.14143,29.7
exponential,41.75692,-72.71238,30.7
exponential,42.01954,-72.73254,35.9
exponential,41.88066,-72.03478,28.3
exponential,42.02197,-73.25575,34.3
exponential,41.60288,-72.85583,22.5
