method,lat,lon,wind_mph
exponential,41.82265,-72.03022,11.2
exponential,41.79512,-72.74489,11.6
exponential,41.50201,-72.37509,14.4
exponential,41.92424,-72.8756,18.8
exponential,41.31752,-71.99512,11.3
exponential,41.75326,-72.22672,6.4
exponential,41.70203,-71.9324,7.8
exponential,41.92628,-72.70216,16.9
exponential,41.3357,-73.14611,14.8
exponential,41.85544,-72.05337,13.8
exponential,41.62244,-73.02768,13.4
exponential,41.56339,-72.83672,3.4
exponential,41.77877,-72.88745,26.0
exponential,41.42194,-72.34868,3.0
exponential,41.84043,-72.53949,12.2
exponential,41.85284,-73.29306,13.8
exponential,41.80515,-72.79003,16.3
exponential,41.45039,-72.25784,11.3
exponential,41.85311,-72.99695,15.7
exponential,41.72023,-72.68923,7.8
exponential,41.36358,-72.04642,6.5
exponential,41.51609,-73.32297,11.3
exponential,41.61503,-72.9437,16.2
exponential,41.41504,-73.51978,7.6
exponential,41.79615,-73.41618,17.6
exponential,41.43951,-72.802,6.8
exponential,41.55759,-72.72672,3.7
exponential,41.9107,-72.77444,16.6
exponential,41.8993,-72.82941,19.2
exponential,41.4743,-72.1211,10.8
exponential,41.4777,-73.27315,10.5
exponential,41.81615,-71.81304,10.6
exponential,41.93398,-72.47488,22.0
exponential,41.87827,-72.441,23.8
exponential,41.20591,-73.26114,15.7
exponential,41.79007,-73.10104,18.2
exponential,41.84931,-72.4522,22.4
exponential,41.41057,-73.42878,10.8
exponential,41.74225,-73.49926,22.6
exponential,41.61105,-72.35708,15.4
exponential,41.8123,-73.11159,18.2
exponential,41.46339,-72.88231,6.0
exponential,41.51752,-72.99639,11.8
exponential,41.89366,-72.83465,18.9
exponential,41.75347,-73.18441,17.1
exponential,41.80978,-72.6621,2.1
exponential,41.6091,-73.44621,11.9
exponential,41.68727,-73.4515,18.1
exponential,41.61085,-73.37676,12.5
exponential,41.78469,-73.05948,17.5
exponential,41.74732,-72.85654,12.7
exponential,41.31675,-72.99626,12.9
exponential,41.64885,-73.40107,16.2
exponential,42.02573,-73.4323,12.7
exponential,41.72678,-73.16617,17.1
exponential,41.87508,-72.45542,23.8
exponential,41.91339,-72.39298,21.4
exponential,41.86063,-71.83665,10.8
exponential,41.35465,-72.11589,6.7
exponential,41.64297,-71.91575,7.0
exponential,41.27086,-72.96275,12.0
exponential,41.27821,-72.94713,13.5
exponential,41.52397,-73.44184,8.8
exponential,41.99013,-73.2615,11.0
exponential,41.4314,-71.93138,17.3
exponential,41.86302,-72.65963,17.0
exponential,41.83212,-72.89294,21.4
exponential,41.27554,-72.8962,13.5
exponential,41.65914,-73.4292,15.9
exponential,41.64047,-73.4411,15.9
exponential,41.88533,-72.6045,21.4
exponential,41.89532,-72.4441,23.8
exponential,41.36961,-71.91007,15.7
exponential,41.8851,-72.60113,21.6
exponential,41.38249,-72.84433,10.2
exponential,41.46047,-72.42735,10.4
exponential,41.93046,-71.90187,14.3
exponential,41.86681,-72.2712,16.0
exponential,41.73768,-72.86611,21.3
exponential,41.44436,-72.63994,8.6
exponential,41.38048,-73.43464,9.1
exponential,41.94943,-72.80836,16.2
exponential,41.89479,-72.42573,22.8
exponential,41.94418,-72.50482,19.1
exponential,41.78345,-71.89385,7.8
exponential,41.6449,-72.43071,19.5
exponential,41.50842,-71.88606,21.5
exponential,41.99049,-72.49449,18.6
exponential,41.71925,-73.46444,19.8
exponential,41.06261,-73.61222,7.6
exponential,41.70645,-72.02552,8.8
exponential,41.49506,-73.41654,11.0
exponential,41.38643,-72.77481,9.6
exponential,41.54394,-71.88883,17.9
exponential,41.68013,-72.55062,5.3
exponential,41.99712,-71.87011,13.8
exponential,41.95768,-72.41304,21.1
exponential,41.42401,-73.07164,12.4
exponential,41.83789,-73.19375,13.4
exponential,41.44192,-72.00577,10.7
exponential,41.17905,-73.2059,14.5
exponential,41.48716,-72.07269,6.7
exponential,41.1104,-73.40958,13.2
exponential,41.37948,-72.37345,4.1
exponential,41.27468,-73.02713,13.2
exponential,41.1401,-73.34264,16.0
exponential,41.7724,-73.01039,19.7
exponential,41.18002,-73.48618,9.1
exponential,41.25882,-73.03796,13.9
exponential,41.51262,-72.49819,14.5
exponential,41.99081,-72.28454,19.1
exponential,41.44015,-72.23018,11.8
exponential,41.67536,-73.24623,12.5
exponential,41.37932,-72.25359,12.5
exponential,41.8756,-73.01964,14.1
exponential,41.70497,-73.10698,16.5
exponential,41.74792,-72.4549,12.0
exponential,41.25152,-73.30121,14.1
exponential,41.66436,-72.28517,7.1
exponential,41.74388,-72.21989,6.4
exponential,41.46343,-73.04906,13.5
exponential,41.80459,-72.83555,22.2
exponential,41.87132,-72.81786,19.6
exponential,41.39934,-72.98035,10.8
exponential,41.9824,-71.95283,14.7
exponential,41.41798,-73.04994,12.0
exponential,41.99966,-72.74334,14.4
exponential,41.93734,-72.64318,17.2
exponential,41.90834,-72.54654,20.6
exponential,41.58673,-72.43439,19.8
exponential,41.92811,-72.09204,16.3
exponential,42.02458,-72.83346,13.2
exponential,41.52599,-73.51462,8.3
exponential,41.55099,-72.91948,5.4
exponential,41.60729,-73.40198,13.7
exponential,42.00477,-72.20499,18.6
exponential,41.53993,-72.78448,4.9
exponential,41.78638,-73.34891,13.2
exponential,41.8172,-71.97386,9.9
exponential,41.58327,-72.31617,12.9
exponential,41.51611,-72.44336,18.4
exponential,41.94112,-72.9039,14.5
exponential,41.41296,-72.90744,9.4
exponential,41.82271,-73.44813,21.4
exponential,41.27764,-72.9924,13.2
exponential,41.97109,-73.47293,14.6
exponential,41.8032,-71.97085,8.2
exponential,41.80292,-72.34207,10.1
exponential,41.18577,-73.18247,9.7
exponential,41.78188,-71.98301,8.5
exponential,41.21383,-73.3889,13.5
exponential,42.00303,-72.1171,17.8
exponential,41.79644,-73.50306,25.6
exponential,41.72611,-72.86254,12.7
exponential,41.9745,-72.53614,17.6
exponential,41.60083,-72.12594,10.8
exponential,41.53616,-72.577,5.3
exponential,41.76586,-72.98874,22.8
exponential,41.24883,-73.27252,13.3
exponential,41.96096,-72.55884,18.2
exponential,41.96424,-72.64287,17.2
exponential,41.35508,-72.14245,6.7
exponential,41.8814,-72.91,18.9
exponential,41.25362,-73.18134,12.9
exponential,41.96576,-72.44254,19.5
exponential,41.48984,-72.5195,14.0
exponential,41.9247,-72.4232,21.9
exponential,41.88949,-72.86089,18.9
exponential,41.37946,-73.43476,9.1
exponential,41.91327,-71.91985,14.7
exponential,41.70879,-72.14422,6.1
exponential,41.16338,-73.25723,16.3
exponential,41.77841,-73.14187,16.6
exponential,41.66624,-73.36647,14.3
exponential,41.46067,-73.43979,11.1
exponential,41.84767,-72.99321,15.5
exponential,41.86911,-73.01247,15.7
exponential,41.76708,-72.7058,3.6
exponential,41.62944,-73.08969,12.3
exponential,41.81143,-72.88782,24.6
exponential,41.87941,-73.41921,18.4
exponential,41.25796,-72.68794,11.5
exponential,41.97239,-72.52572,17.6
exponential,41.88754,-72.41008,22.8
exponential,41.30944,-72.70947,9.2
exponential,41.55897,-72.39481,23.1
exponential,41.95945,-73.41817,13.6
exponential,41.75259,-72.59516,4.4
exponential,41.73328,-73.39559,15.6
exponential,41.92351,-73.07001,10.1
exponential,41.20784,-73.38637,13.5
exponential,41.74606,-73.4497,17.4
exponential,41.79652,-72.27862,11.5
exponential,41.47843,-73.27317,10.5
exponential,41.61703,-72.38673,20.1
exponential,41.85852,-73.42372,20.8
exponential,41.22168,-73.01824,12.7
exponential,41.77476,-72.93903,26.1
exponential,41.94066,-72.62616,17.8
exponential,41.30381,-73.52948,10.2
exponential,41.27948,-72.69352,10.1
exponential,41.82678,-72.84406,20.5
exponential,41.56101,-72.13353,11.3
exponential,41.46459,-71.91706,19.0
exponential,41.87437,-71.8451,10.8
exponential,41.42891,-72.96932,11.5
exponential,41.47906,-72.36764,10.8
exponential,42.01955,-73.00616,10.3
exponential,42.01828,-72.60593,15.8
exponential,41.53559,-73.00214,11.8
exponential,41.66925,-73.48842,20.7
exponential,41.18756,-73.27464,15.7
exponential,41.45348,-72.79528,6.6
exponential,41.27071,-72.75833,11.4
exponential,41.59964,-73.01277,12.6
exponential,41.78327,-72.89442,26.0
exponential,41.61088,-72.18062,6.4
exponential,41.30188,-72.44726,8.5
exponential,41.80017,-73.23048,13.0
exponential,41.6561,-72.93158,18.7
exponential,41.67959,-72.13071,5.5
exponential,41.8725,-72.03051,14.4
exponential,42.00571,-72.21088,18.4
exponential,41.92374,-72.4648,22.1
exponential,41.48854,-72.05346,6.7
exponential,41.32041,-73.12936,16.5
exponential,41.86346,-72.58592,18.6
exponential,41.81568,-73.41051,20.0
exponential,41.79478,-73.50136,25.6
exponential,41.86404,-73.46592,21.7
exponential,41.43731,-73.47851,7.5
exponential,41.73218,-72.82894,7.3
exponential,41.61313,-72.43245,20.5
exponential,41.80316,-72.31642,10.6
exponential,41.90168,-72.00067,16.7
exponential,41.9519,-72.24239,18.6
exponential,41.25787,-73.31543,14.1
exponential,41.8851,-73.47243,19.3
exponential,41.79499,-73.37592,15.4
exponential,41.6784,-72.72472,5.9
exponential,41.20626,-73.21617,12.1
exponential,41.62323,-72.04116,8.2
exponential,41.74854,-72.93433,24.1
exponential,41.28992,-72.99991,13.8
exponential,41.68174,-73.14299,18.4
exponential,41.76434,-73.17617,16.9
exponential,41.10501,-73.55634,9.3
exponential,41.91649,-71.98573,16.8
exponential,41.76914,-72.94906,26.1
exponential,41.83338,-72.43605,16.2
exponential,41.8823,-72.84422,18.9
exponential,41.93098,-72.97952,12.4
exponential,41.73023,-73.18885,17.1
exponential,41.4253,-73.17196,11.0
exponential,41.761,-72.11213,10.2
exponential,41.30478,-72.96412,13.2
exponential,42.0037,-72.32365,18.7
exponential,41.89525,-72.47339,24.0
exponential,41.5314,-72.28277,13.7
exponential,41.88518,-73.14987,12.6
exponential,41.74333,-73.46149,19.5
exponential,41.27609,-73.00992,13.8
exponential,41.13422,-73.43361,10.8
exponential,41.96151,-71.99398,15.8
exponential,41.53344,-72.24786,12.6
exponential,41.85999,-72.53794,20.0
exponential,41.96791,-72.68178,14.5
exponential,41.42609,-71.8573,20.0
exponential,41.51656,-73.19851,12.5
exponential,41.4404,-73.48749,7.5
exponential,41.83798,-72.29605,14.8
exponential,41.21579,-73.02287,12.7
exponential,41.72755,-73.34804,12.5
exponential,41.28497,-72.40826,8.7
exponential,41.89217,-73.08355,12.7
exponential,41.9046,-72.55661,22.4
exponential,41.54241,-72.24519,12.6
exponential,41.72461,-72.42235,15.4
exponential,41.18484,-73.34633,14.9
exponential,41.84286,-72.04265,11.2
exponential,41.94784,-72.37433,21.3
exponential,41.94687,-72.32627,19.9
exponential,41.81408,-72.88323,24.6
exponential,41.56198,-72.07388,11.9
exponential,41.48373,-72.01617,7.1
exponential,41.98066,-72.90209,13.3
exponential,42.00479,-72.14762,18.3
exponential,41.79107,-72.11328,11.3
exponential,41.2033,-73.32985,14.6
exponential,41.28647,-72.34366,8.7
exponential,41.63618,-72.14848,6.1
exponential,41.69854,-71.87379,8.8
exponential,41.78663,-73.42369,20.0
exponential,41.95745,-72.37391,21.3
exponential,41.82104,-73.03146,17.3
exponential,41.7992,-72.84522,22.2
exponential,41.84118,-72.14075,12.3
exponential,41.47091,-72.60413,10.1
exponential,41.81827,-73.41045,20.0
exponential,41.76502,-72.86855,26.0
exponential,41.94295,-72.59904,17.7
exponential,41.75341,-73.4591,19.5
exponential,41.13596,-73.31768,17.2
exponential,41.64583,-72.52506,6.6
exponential,41.5017,-72.33822,12.6
exponential,41.43383,-72.37786,7.1
exponential,41.40066,-73.104,12.5
exponential,41.63162,-73.4107,13.7
exponential,41.08452,-73.44836,10.9
exponential,42.00959,-72.3153,18.7
exponential,41.49534,-72.54824,10.9
exponential,41.46271,-72.94259,10.6
exponential,41.9868,-72.67264,14.5
exponential,41.74035,-72.76199,4.9
exponential,41.77828,-73.2133,15.6
exponential,42.02312,-71.86716,13.8
exponential,41.94406,-72.68022,15.7
exponential,41.76894,-72.05415,10.2
exponential,41.57531,-72.05272,12.7
exponential,41.49807,-71.90591,21.5
exponential,41.50467,-73.28232,11.5
exponential,41.5843,-72.60638,3.9
exponential,41.81512,-72.0283,11.2
exponential,41.49595,-71.99009,12.2
exponential,41.84544,-73.29315,13.8
exponential,41.33253,-72.63852,9.6
exponential,41.38083,-73.41173,8.8
exponential,41.6655,-73.1219,17.4
exponential,41.53664,-73.16556,12.9
exponential,41.95914,-72.58988,17.7
exponential,41.86633,-72.92064,19.0
exponential,41.98012,-72.30827,19.9
exponential,41.19083,-73.09034,9.5
exponential,41.48002,-71.90503,21.6
exponential,41.95492,-72.79682,15.0
exponential,41.71944,-72.94593,20.4
exponential,41.72881,-73.39574,15.6
exponential,41.7838,-72.62026,2.0
exponential,41.78369,-72.93043,27.3
exponential,42.0002,-73.34384,8.7
exponential,41.3686,-72.86355,10.2
exponential,41.13893,-73.51667,9.5
exponential,41.99665,-72.24598,18.3
exponential,42.00631,-71.87803,13.8
exponential,41.723,-73.17392,17.1
exponential,41.59583,-73.50452,7.9
exponential,41.39109,-72.2709,12.5
exponential,41.35155,-71.94923,13.2
exponential,41.88592,-72.02607,16.4
exponential,41.96101,-73.29582,11.9
exponential,41.7951,-73.1839,16.4
exponential,41.32299,-72.80177,11.7
exponential,41.81884,-72.88577,21.4
exponential,41.22517,-73.01191,12.7
exponential,41.33102,-72.82079,11.7
exponential,41.60691,-72.37794,20.1
exponential,41.6297,-73.26334,9.0
exponential,41.91949,-73.32384,13.3
exponential,42.01673,-72.42325,18.8
exponential,41.80985,-72.44315,9.5
exponential,41.52145,-71.95397,18.8
exponential,41.56285,-73.21322,11.4
exponential,41.48387,-73.04802,13.5
exponential,41.22169,-73.24453,13.0
exponential,41.90202,-72.89889,18.9
exponential,41.86475,-73.05694,16.4
exponential,41.32388,-72.03509,8.9
exponential,41.79072,-72.28977,11.5
exponential,41.81106,-73.12196,18.2
exponential,41.81243,-71.84948,8.5
exponential,41.80086,-72.9152,25.0
exponential,41.27964,-72.8224,12.0
exponential,41.54801,-72.45011,15.8
exponential,41.88942,-72.87881,19.1
exponential,41.27825,-72.64342,11.5
exponential,41.83063,-73.46766,22.7
exponential,41.95795,-72.86083,17.1
exponential,41.43137,-72.55322,9.8
exponential,41.2929,-73.15014,15.9
exponential,41.33495,-73.17586,14.3
exponential,41.5185,-73.08087,12.0
exponential,41.09133,-73.62411,7.3
exponential,41.27056,-72.96803,12.8
exponential,41.50998,-71.84956,18.1
exponential,41.51274,-72.96514,11.7
exponential,41.5783,-72.08565,11.9
exponential,41.46427,-72.33219,10.5
exponential,41.71159,-72.94301,20.4
exponential,41.79239,-72.92425,25.0
exponential,41.86721,-73.2646,12.6
exponential,41.84147,-72.69709,9.8
exponential,41.9345,-72.37477,21.4
exponential,41.96685,-72.76955,14.3
exponential,41.52226,-71.96214,18.8
exponential,41.68691,-73.28949,12.7
exponential,41.83788,-72.23162,15.1
exponential,41.283,-73.17737,14.0
exponential,41.22221,-73.37266,13.7
exponential,41.45072,-72.79003,6.6
exponential,41.5696,-72.1097,11.6
exponential,41.84969,-72.68009,16.8
exponential,41.48242,-73.33485,10.8
exponential,41.53286,-73.27746,11.5
exponential,41.91402,-71.96869,16.0
exponential,41.74255,-72.57585,4.4
exponential,41.70588,-72.42449,15.4
exponential,41.83369,-73.49844,25.2
exponential,41.55604,-72.33855,15.1
exponential,41.97064,-72.34173,20.7
exponential,42.00278,-72.20261,18.6
exponential,41.71045,-72.90807,18.3
exponential,41.93117,-72.20444,16.7
exponential,41.76086,-72.44249,9.1
exponential,41.90319,-71.93496,13.7
exponential,41.99094,-73.15523,10.7
exponential,41.44545,-73.10944,11.9
exponential,41.08851,-73.53742,9.6
exponential,41.80111,-72.92938,25.0
exponential,41.6807,-72.45845,15.5
exponential,41.82154,-71.83847,9.6
exponential,41.92579,-72.40892,21.9
exponential,41.18492,-73.31849,16.4
exponential,41.29625,-72.32439,8.5
exponential,41.96386,-72.37784,21.3
exponential,41.25265,-73.28537,13.3
exponential,41.70497,-72.82555,3.4
exponential,41.44696,-71.89609,19.2
exponential,41.68903,-72.19924,6.1
exponential,41.44924,-72.95989,10.5
exponential,41.99743,-72.64987,15.7
exponential,41.93928,-73.09162,9.2
exponential,41.5298,-72.09982,10.4
exponential,41.34695,-73.19734,11.7
exponential,41.40976,-72.96589,10.8
exponential,41.38188,-72.9667,10.6
exponential,41.7391,-72.50909,7.2
exponential,42.01268,-72.59397,15.9
exponential,41.71666,-73.36,13.9
exponential,41.6657,-72.43342,18.2
exponential,41.41987,-71.89431,17.2
exponential,41.48131,-72.40596,10.4
exponential,41.99726,-72.27273,18.3
exponential,41.95152,-72.58955,17.7
exponential,41.89947,-71.98415,16.7
exponential,41.60977,-73.51226,8.8
exponential,41.27049,-73.40055,12.4
exponential,41.39841,-73.35856,11.3
exponential,41.88739,-72.42352,22.8
exponential,41.60628,-72.37597,20.1
exponential,41.65504,-73.38089,13.7
exponential,41.37227,-73.41043,8.8
exponential,41.77581,-72.96404,22.8
exponential,41.9825,-72.17941,18.4
exponential,41.42377,-73.08212,12.4
exponential,41.97785,-73.06222,9.1
exponential,41.66139,-73.02725,14.9
exponential,41.98855,-72.26846,18.5
exponential,41.68661,-72.29958,6.4
exponential,41.8926,-71.82915,12.0
exponential,41.3956,-71.86853,17.0
exponential,41.97892,-72.00404,15.0
exponential,41.45148,-72.9257,9.8
exponential,41.81321,-73.25676,13.0
exponential,42.00496,-72.16003,18.3
exponential,41.64756,-72.4361,19.5
exponential,41.80543,-72.57154,5.2
exponential,41.91881,-72.15809,17.2
exponential,41.51437,-71.91885,20.7
exponential,41.84378,-72.89068,21.4
exponential,41.78965,-73.07022,18.4
exponential,41.58521,-72.02101,13.2
exponential,41.76603,-72.14076,10.2
exponential,41.4576,-71.91355,19.0
exponential,41.65104,-72.92773,15.3
exponential,41.42909,-72.28295,9.4
exponential,41.66072,-72.91139,15.3
exponential,41.72262,-72.92411,18.3
exponential,41.79114,-72.96341,21.1
exponential,41.85969,-71.90856,10.5
exponential,42.01203,-73.36013,8.6
exponential,42.00363,-72.23169,18.4
exponential,41.4062,-71.98734,11.4
exponential,41.39768,-72.81784,8.2
exponential,41.60941,-72.05014,9.2
exponential,41.44779,-71.8073,16.3
exponential,41.94385,-72.77086,15.0
exponential,41.81834,-73.47483,22.7
exponential,41.99936,-72.02252,14.9
exponential,41.72737,-73.05866,16.2
exponential,41.84294,-71.86491,9.0
exponential,41.93758,-72.20531,17.9
exponential,41.53773,-72.41301,21.0
exponential,41.87114,-72.21548,15.7
exponential,41.43274,-71.84038,19.3
exponential,41.88479,-73.47039,19.3
exponential,41.54827,-72.31364,15.1
exponential,41.49348,-73.12432,12.2
exponential,41.48225,-73.27478,10.5
exponential,41.77917,-72.14375,9.2
exponential,41.92891,-72.75061,16.4
exponential,41.34794,-72.8326,11.6
exponential,41.25974,-73.13688,13.3
exponential,41.84664,-72.08465,15.2
exponential,41.81071,-72.57275,5.2
exponential,41.50424,-72.37554,14.4
exponential,41.76279,-73.04796,17.5
exponential,41.33091,-73.32897,10.6
exponential,41.28359,-72.48003,8.6
exponential,41.46211,-72.94951,10.6
exponential,41.97859,-72.12091,18.0
exponential,41.40824,-73.33995,10.7
exponential,41.30682,-73.5359,9.1
exponential,41.93174,-72.45269,22.1
exponential,41.68023,-72.65041,8.2
exponential,41.44312,-72.91201,9.8
exponential,41.92381,-72.04732,16.6
exponential,41.6275,-72.73828,3.6
exponential,41.6803,-73.33369,12.9
exponential,41.425,-72.12855,9.4
exponential,41.76065,-72.89421,26.0
exponential,41.88478,-73.07338,12.7
exponential,41.37543,-72.20987,12.7
exponential,41.96197,-72.00804,15.8
exponential,41.49217,-72.8615,6.5
exponential,41.97647,-71.89734,15.0
exponential,41.76139,-72.94038,26.1
exponential,41.49046,-71.90594,21.5
exponential,41.50442,-72.24533,12.2
exponential,41.81646,-72.23116,15.1
exponential,41.61083,-73.10922,11.6
exponential,41.32253,-72.98506,12.1
exponential,41.67997,-72.94492,18.9
exponential,41.50021,-72.92677,5.8
exponential,41.6102,-72.10275,9.7
exponential,41.97741,-72.47156,18.6
exponential,41.95465,-71.89201,14.9
exponential,41.2972,-73.14618,15.9
exponential,41.22411,-73.43037,11.9
exponential,41.67576,-73.40743,16.5
exponential,41.83119,-72.29455,14.8
exponential,41.51618,-72.9575,7.9
exponential,41.19199,-73.15241,8.3
exponential,41.40056,-73.46157,9.5
exponential,41.87253,-72.47978,23.0
exponential,41.40006,-72.19892,9.1
exponential,41.71835,-73.39297,15.7
exponential,41.57403,-72.98675,11.7
exponential,41.90077,-72.49353,24.0
exponential,41.82252,-72.92868,21.3
exponential,41.79518,-73.01079,18.2
exponential,41.82583,-73.38821,17.3
exponential,41.44827,-72.34102,7.4
exponential,41.42728,-72.462,8.0
exponential,41.88208,-73.33079,16.2
exponential,41.68839,-72.87267,9.7
exponential,41.6218,-73.1411,11.5
exponential,41.64395,-72.40696,19.5
exponential,41.32717,-73.11055,17.3
exponential,41.07094,-73.55209,9.6
exponential,41.93947,-72.17657,17.9
exponential,41.8947,-71.85213,12.3
exponential,41.9811,-72.17295,18.0
exponential,41.36301,-71.86353,13.1
exponential,41.56473,-72.37803,23.1
exponential,42.00018,-72.40306,19.3
exponential,41.99666,-73.12629,10.1
exponential,41.88368,-73.33857,16.2
exponential,41.67823,-72.72441,5.9
exponential,41.61612,-72.47123,10.2
exponential,41.59177,-72.02765,13.2
exponential,41.44276,-72.53601,8.9
exponential,41.73545,-73.47254,19.5
exponential,41.91529,-72.04357,17.0
exponential,41.32715,-72.62564,10.1
exponential,41.66007,-72.88347,9.6
exponential,41.57059,-73.37038,10.5
exponential,41.9239,-73.1264,10.8
exponential,41.88623,-72.90906,18.9
exponential,41.97263,-72.16849,18.0
exponential,41.79779,-73.3606,15.4
exponential,41.55736,-71.93178,15.5
exponential,41.81805,-73.04658,17.3
exponential,41.91829,-72.62373,19.8
exponential,41.71676,-72.96808,20.2
exponential,41.26265,-72.54156,15.8
exponential,41.95322,-73.41635,13.6
exponential,41.57694,-73.46492,7.1
exponential,41.86152,-72.72062,17.7
exponential,41.72116,-72.00954,8.7
exponential,41.63318,-73.28112,9.0
exponential,41.84803,-72.49957,23.0
exponential,41.27793,-73.28441,13.0
exponential,41.89097,-72.23642,16.5
exponential,41.87652,-72.62529,21.4
exponential,41.58424,-72.9807,13.7
exponential,41.33576,-72.3234,2.8
exponential,41.6943,-73.13037,18.4
exponential,41.03119,-73.559,9.4
exponential,41.7739,-73.48057,20.5
exponential,41.78349,-72.90765,27.3
exponential,41.61183,-72.37965,20.1
exponential,42.02366,-73.08393,9.5
exponential,41.56356,-72.38575,23.1
exponential,41.99017,-72.48765,18.6
exponential,41.93227,-73.26383,13.5
exponential,41.52219,-73.0206,11.8
exponential,41.83114,-72.59493,9.4
exponential,41.78816,-72.5228,9.2
exponential,41.7311,-72.91372,24.0
exponential,41.45933,-71.88772,21.6
exponential,41.55999,-73.12691,11.4
exponential,41.74745,-72.37927,8.8
exponential,41.41759,-73.01243,11.3
exponential,41.61919,-73.48015,9.6
exponential,41.41256,-72.60869,6.4
exponential,41.89768,-71.86998,12.3
exponential,41.5271,-72.73499,4.6
exponential,41.44523,-73.25966,10.1
exponential,41.32229,-73.11982,17.3
exponential,41.81688,-72.84486,20.5
exponential,41.753,-72.07097,9.9
exponential,41.61927,-72.43439,20.5
exponential,41.26263,-72.67461,11.5
exponential,41.76453,-73.14713,16.6
exponential,41.57357,-72.4209,20.0
exponential,41.54149,-72.3898,20.4
exponential,41.5361,-73.48342,8.6
exponential,41.60522,-72.3156,10.9
exponential,41.47275,-72.02695,7.1
exponential,41.82915,-72.91119,21.3
exponential,41.02594,-73.58254,9.4
exponential,41.62299,-72.18197,6.4
exponential,41.81091,-73.25617,13.0
exponential,41.58673,-73.19228,11.0
exponential,42.01838,-72.24687,18.3
exponential,41.7052,-72.40793,15.4
exponential,41.9781,-72.86207,14.8
exponential,41.6999,-72.53619,6.7
exponential,41.82964,-72.42674,16.2
exponential,41.53016,-72.04452,10.7
exponential,41.4844,-71.93789,19.0
exponential,41.83946,-73.0998,18.2
exponential,41.50314,-72.68743,7.0
exponential,41.83201,-73.01876,17.3
exponential,41.85963,-72.51591,22.0
exponential,41.96518,-72.16176,18.0
exponential,41.9955,-71.8901,14.8
exponential,41.45961,-73.4544,11.1
exponential,41.38464,-72.79742,9.6
exponential,41.49722,-73.2878,11.5
exponential,41.67044,-72.642,8.2
exponential,41.86162,-72.24941,16.0
exponential,41.71041,-73.20724,14.4
exponential,41.63184,-72.63432,4.2
exponential,41.70728,-73.35747,13.9
exponential,41.77849,-72.8153,14.9
exponential,41.64549,-72.397,18.7
exponential,41.63474,-72.46749,15.5
exponential,41.84971,-72.08189,15.2
exponential,41.41855,-73.03211,12.0
exponential,41.67528,-73.1501,18.4
exponential,41.66573,-71.9542,7.5
exponential,41.96194,-73.24496,12.7
exponential,41.75895,-73.21742,15.6
exponential,41.89308,-73.3291,16.2
exponential,41.94326,-72.17684,17.9
exponential,41.86272,-72.01399,14.4
exponential,41.97717,-72.14198,18.0
exponential,41.98323,-72.8382,14.8
exponential,41.88447,-72.88121,19.1
exponential,41.51332,-72.40208,14.4
exponential,41.82258,-71.95668,9.9
exponential,41.59038,-72.04751,12.7
exponential,41.72696,-73.18484,17.1
exponential,41.69952,-73.26853,13.1
exponential,41.89545,-72.52975,23.6
exponential,41.36538,-71.94993,13.7
exponential,41.11975,-73.59103,8.7
exponential,41.84094,-73.28573,11.6
exponential,41.8826,-73.26915,13.7
exponential,41.71445,-73.14782,18.1
exponential,41.34408,-72.51123,3.2
exponential,41.66114,-72.40897,19.5
exponential,41.81389,-73.13273,17.4
exponential,41.54576,-72.13475,11.3
exponential,41.72348,-73.07577,14.8
exponential,41.8406,-72.59374,9.4
exponential,41.26942,-73.43283,11.7
exponential,41.5122,-72.64967,7.4
exponential,41.63248,-73.10571,11.6
exponential,41.36,-73.17381,13.6
exponential,41.94905,-71.90508,14.9
exponential,41.53698,-72.26712,12.6
exponential,41.98954,-71.98535,15.0
exponential,41.63711,-73.39938,16.2
exponential,41.49192,-72.00255,12.2
exponential,41.67734,-72.93328,18.9
exponential,41.34997,-71.89462,14.7
exponential,41.5113,-71.86289,18.1
exponential,41.81049,-71.98277,9.0
exponential,41.82874,-72.50214,14.9
exponential,41.90142,-72.67866,19.3
exponential,41.58046,-72.03492,13.2
exponential,41.64605,-73.11819,14.2
exponential,41.44788,-73.37655,12.0
exponential,41.75485,-73.26812,12.9
exponential,41.63156,-73.40027,13.7
exponential,41.67841,-72.77612,4.1
exponential,41.48162,-72.93946,10.6
exponential,41.73615,-73.18239,17.1
exponential,41.53753,-72.054,9.2
exponential,41.85446,-73.04574,16.4
exponential,41.65841,-72.36711,14.0
exponential,41.82273,-72.41245,16.2
exponential,41.69737,-73.22225,14.4
exponential,41.55286,-72.10459,11.6
exponential,41.7857,-72.54958,7.7
exponential,41.41931,-72.14687,8.3
exponential,41.53028,-73.09286,12.0
exponential,41.43968,-72.14172,9.4
exponential,41.97297,-72.32685,19.9
exponential,41.85724,-72.29606,16.3
exponential,41.65668,-71.89669,7.7
exponential,41.95213,-72.19377,17.9
exponential,41.58684,-72.35696,17.4
exponential,41.76908,-72.84192,20.4
exponential,41.49627,-73.31307,11.1
exponential,41.69755,-72.4503,14.1
exponential,42.01597,-72.37743,19.3
exponential,41.9333,-73.4863,16.5
exponential,41.86431,-72.89202,18.9
exponential,41.46803,-72.97324,12.0
exponential,41.40233,-71.95156,14.5
exponential,41.30003,-72.70725,9.8
exponential,41.64692,-72.07468,6.3
exponential,41.64188,-72.41865,19.5
exponential,41.64371,-73.44561,15.9
